"No","ID","EN name","KH name","province_id","province_en","province_kh","district_id","district_en","district_kh","district_id","commune_","commune_","commune"
"135","9226","Phsar Toul Kork","ផ្សារ​ទួលគោក","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120408","Boeng Kak Ti Pir","បឹងកក់ទី ២"
"136","9227","Phsar Neak Meas","ផ្សារនាគមាស","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120209","Phsar Chas","ផ្សារចាស់"
"137","9228","Phsar Samaki","ផ្សារសាមគ្គី","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120209","Phsar Chas","ផ្សារចាស់"
"138","9229","Phsar Deum Thkov High School","វិទ្យាល័យ​ផ្សារដើមថ្កូវ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"139","9230","Phsar Pochentong","ផ្សារ​ពោធិ៍ចិនតុង","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120917","Kakab 1","កាកាបទី១"
"140","9231","Phsar Chom Chao","","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"141","9232","Phsar Thom Toul Sangke","ផ្សារធំ​ទួលសង្កែ","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120713","Tuol Sangkae 1","ទួលសង្កែទី១"
"142","9233","Phsar Chom Chao","ផ្សារចោមចៅ","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120916","Chaom Chau 3","ចោមចៅទី៣"
"143","9234","Phsar Kandal","ផ្សារកណ្ដាល","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"144","9235","Phsar Tuek L'ak","ផ្សារ​ទឹកល្អក់","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120802","Tuek Thla","ទឹកថ្លា"
"145","9236","Phsar Prek Phnov","ផ្សារ​ព្រែកព្នៅ","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121101","Preaek Phnov","ព្រែកព្នៅ"
"146","9237","Cambodia Securities Exchange","ផ្សារមូលបត្រ​កម្ពុជា","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"147","9238","Phsar Kapko","ផ្សារកាប់គោ","12","Phnom Penh","ភ្នំពេញ","1201","Chamkar Mon","ចំការមន","1201","120101","Tonle Basak","ទន្លេបាសាក់"
"148","9239","Phsar Heng Ly","ផ្សារហេងលី","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120808","Ou Baek K'am","អូរបែកក្អម"
"149","9240","Phsar Chbar Ampov","ផ្សារ​ច្បារ​អំពៅ","12","Phnom Penh","ភ្នំពេញ","1212","Chbar Ampov","ច្បារអំពៅ","1212","121202","Chbar Ampov Ti Pir","ច្បារអំពៅទី ២"
"150","9241","Phsar Stung Mean Chey","ផ្សារស្ទឹងមានជ័យ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"151","9243","Phsar Sola","ផ្សារ​សឡា","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120608","Stueng Mean chey 1","ស្ទឹងមានជ័យទី១"
"152","9244","Phsar Canadia","ផ្សារកាណាឌីយ៉ា","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120914","Chaom Chau 1","ចោមចៅទី១"
"153","9245","Phsar Ekreach III","ផ្សារឯករាជ្យ ៣","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120914","Chaom Chau 1","ចោមចៅទី១"
"154","9246","Phsar Trapeang Thleng","ផ្សារត្រពាំងថ្លឹង","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120901","Trapeang Krasang","ត្រពាំងក្រសាំង"
"155","9247","Phsar Chak Angrae","ផ្សារចាក់អង្រែ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120607","Chak Angrae Kraom","ចាក់អង្រែក្រោម"
"156","9249","Phsar Toul Tom Poung","ផ្សារទួលទំពូង","12","Phnom Penh","ភ្នំពេញ","1201","Chamkar Mon","ចំការមន","1201","120111","Boeng Trabaek","បឹងត្របែក"
"157","9250","Phsar Chas","ផ្សារចាស់","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"158","9251","Tomnop Market","ផ្សារ​ទំនប់","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120714","Tuol Sangkae 2","ទួលសង្កែទី២"
"159","9252","Phsar Ekreach I","ផ្សារឯករាជ្យ ១","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120914","Chaom Chau 1","ចោមចៅទី១"
"160","9253","Phsar Depot","ផ្សារដេប៉ូ","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120307","Veal Vong","វាលវង់"
"161","9254","Sorya Mall","ផ្សារទំនើប​សុរិយា","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"162","9255","Sovanna Shopping Center (shut down)","ផ្សារទំនើប​សុវណ្ណា","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120611","Boeng Tumpun 1","បឹងទំពុនទី១"
"163","9256","Phsar Louy 5","ផ្សារលូប្រាំ","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120914","Chaom Chau 1","ចោមចៅទី១"
"164","9257","Boeung Trabek Plaza","ផ្សារ​បឹងត្របែក​ផ្លាហ្សា","12","Phnom Penh","ភ្នំពេញ","1201","Chamkar Mon","ចំការមន","1201","120111","Boeng Trabaek","បឹងត្របែក"
"165","9258","Phsar Samnang 12","ផ្សារ​​សំណង់១២","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120406","Tuek L'ak Ti Bei","ទឹកល្អក់ទី ៣"
"166","9259","Phsar Ta Khmao","ផ្សារតាខ្មៅ","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"167","9260","City Mall Shopping Center","ផ្សារទំនើប ស៊ីធីម៉ល","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120204","Boeng Reang","បឹងរាំង"
"168","9261","New Steung Meanchey Market","ផ្សារស្ទឹងមានជ័យថ្មី","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120608","Stueng Mean chey 1","ស្ទឹងមានជ័យទី១"
"169","9262","Phsar Borey Tuek L'ak","ផ្សារ​បូរីទឹកថ្លា","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120802","Tuek Thla","ទឹកថ្លា"
"170","9263","Ta Khmao Phsar Thmei","ផ្សារថ្មី​តាខ្មៅ","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"171","9264","Phsar Toch","ផ្សារតូច","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120713","Tuol Sangkae 1","ទួលសង្កែទី១"
"172","9266","Phsar Prey Tea","ផ្សារព្រៃទា","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120918","Kakab 2","កាកាបទី២"
"173","9267","Phsar PC","ផ្សារប៉េសេ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"174","9268","Phsar Tuol Ampil","ផ្សារ​ទួលអំពិល","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120204","Boeng Reang","បឹងរាំង"
"175","9269","Phsar O Bei Kahorm","ផ្សារ​​អូរបែកក្អម","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120808","Ou Baek K'am","អូរបែកក្អម"
"176","9270","Phsar Dey Hoy","ផ្សារ​ដីហុយ","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120801","Phnom Penh Thmei","ភ្នំពេញថ្មី"
"177","9271","Phsar Chhouk Meas","ផ្សារ​ឈូកមាស","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120809","Kouk Khleang","គោកឃ្លាង"
"178","9272","Phsar Dumex","ផ្សារ​ឌុយម៉ិច","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120305","Monourom","មនោរម្យ"
"179","9273","Phsar Sereipheap","ផ្សារ​សេរីភាព","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120303","Ou Ruessei Ti Bei","អូរឫស្សីទី ៣"
"180","9274","Phsar Kilo 4","ផ្សារ​គីឡូលេខ៤","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120405","Tuek L'ak Ti Pir","ទឹកល្អក់ទី ២"
"181","9276","Phsar Trapeang Chhuk","ផ្សារ​ត្រពាំងឈូក","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120808","Ou Baek K'am","អូរបែកក្អម"
"182","9277","Trapeang Pring Market","ផ្សារត្រពាំងព្រីង","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121102","Ponhea Pon","ពញាពន់"
"183","9278","Chab Market","ផ្សារចាប","12","Phnom Penh","ភ្នំពេញ","1205","Dangkao","ដង្កោ","1205","120501","Dangkao","ដង្កោ"
"184","9279","Phsar Tapang Thmey Pharmacy","ឱសថស្ថាន ផ្សារតាប៉ាងថ្មី","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120209","Phsar Chas","ផ្សារចាស់"
"185","9280","New Preaek Pnov Market","ផ្សារថ្មី ព្រែកព្នៅ","12","Phnom Penh","ភ្នំពេញ","1211","Praek Pnov","ព្រែកព្នៅ","1211","121101","Preaek Phnov","ព្រែកព្នៅ"
"186","9281","Kach Chrung Market","ផ្សារកាចជ្រុង","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"187","9282","Phsar","","12","Phnom Penh","ភ្នំពេញ","1210","Chrouy Changvar","ជ្រោយចង្វារ","1210","121001","Chrouy Changvar","ជ្រោយចង្វារ"
"188","9285","Chrang Chamreh Market","ផ្សារច្រាំងចំរេះ","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120704","Kilomaetr Lekh Prammuoy","គីឡូម៉ែត្រលេខ៦"
"189","9286","Chey Chumneah Market","ផ្សារជ័យជំនះ","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120714","Tuol Sangkae 2","ទួលសង្កែទី២"
"190","9287","Doeum Thkov Roundabout","រង្វង់មូល​ផ្សារដើមថ្កូវ","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"191","9288","DIFA International Decoration & Building Materials Market","ផ្សារឌីហ្វាលក់សំភារៈសំណង់ និងសំភារៈតុបតែងអន្តរជាតិ","12","Phnom Penh","ភ្នំពេញ","1212","Chbar Ampov","ច្បារអំពៅ","1212","121203","Nirouth","និរោធ"
"192","9289","Phsar Silep","","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120204","Boeng Reang","បឹងរាំង"
"193","9291","Lucky","ផ្សារទំនើប ឡាក់គី","08","Kandal","កណ្តាល","0811","Ta Khmau","តាខ្មៅ","0811","081104","Ta Khmao","តាខ្មៅ"
"194","9292","Tang Krosang Market","ផ្សារតាំងក្រសាំង","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120918","Kakab 2","កាកាបទី២"
"195","9293","Phsar Plaecher","ផ្សារផ្លែឈើ","12","Phnom Penh","ភ្នំពេញ","1204","Tuol Kouk","ទួលគោក","1204","120209","Phsar Chas","ផ្សារចាស់"
"196","9295","Borey New World Chhuk Va 2 Market","ផ្សារបុរីពិភពថ្មីឈូកវ៉ា២","12","Phnom Penh","ភ្នំពេញ","1209","Pur SenChey","ពោធិ៍សែនជ័យ","1209","120906","Samraong Kraom","សំរោងក្រោម"
"197","9297","Phsar Boeung Salang Thmei","ផ្សារបឹងសាឡាងថ្មី","12","Phnom Penh","ភ្នំពេញ","1207","Russey Keo","ឫស្សីកែវ","1207","120713","Tuol Sangkae 1","ទួលសង្កែទី១"
"198","9298","FairPlus Supermarket","","12","Phnom Penh","ភ្នំពេញ","1206","Mean Chey","មានជ័យ","1206","120610","Stueng Mean chey 3","ស្ទឹងមានជ័យទី៣"
"199","9300","Phsar Orussey","ផ្សារ​អូរឫស្សី","12","Phnom Penh","ភ្នំពេញ","1202","Doun Penh","ដូនពេញ","1202","120204","Boeng Reang","បឹងរាំង"
"200","9301","Live Animal Market","","12","Phnom Penh","ភ្នំពេញ","1203","Prampir Meakkakra","៧មករា","1203","120303","Ou Ruessei Ti Bei","អូរឫស្សីទី ៣"
"201","9302","Beltei International School 21 (Chhuk Meas Market Campus)","សាលាប៊ែលធីអន្តរជាតិ ទី២១ (សាខាផ្សារឈូកមាស)","12","Phnom Penh","ភ្នំពេញ","1208","Saensokh","សែនសុខ","1208","120809","Kouk Khleang","គោកឃ្លាង"
